year,regions,lat,long,elevation,Tmin,Tmax,Tavg
1969,Hill,27.30812083,86.504225,1731.0,12.122191780821918,21.476809562739724,16.799500671780823
1969,Hill,27.35861111,87.67,1744.0,11.94338867671233,20.7191608913242,16.331274784018266
1969,Hill,27.39106194,87.20438389,1064.0,16.416992029326742,27.097251847201566,21.757121938264152
1969,Hill,27.39470278,86.06123333,497.0,20.10249202932674,30.782751847201567,25.442621938264153
1969,Hill,27.61611667,85.56550278,1543.0,13.303492029326742,23.983751847201567,18.64362193826415
1969,Hill,27.63044722,86.23211389,1877.0,7.773424657534247,19.460613836712326,13.617019247123288
1969,Hill,27.63333333,86.13333333,1755.0,11.925492029326742,22.605751847201564,17.265621938264154
1969,Hill,27.6451338,85.620881,857.0,17.76249202932674,28.442751847201567,23.10262193826415
1969,Middle Mountain,27.50511778,86.586215,2383.0,7.8434920293267405,18.523751847201567,13.183621938264153
1969,Middle Mountain,27.94456111,85.59513611,2574.0,6.601992029326742,17.282251847201564,11.942121938264153
1969,Siwalik,26.730538,86.934812,101.0,22.676492029326738,33.356751847201565,28.01662193826415
1969,Tarai,26.82044,87.15917,105.0,22.650492029326738,33.33075184720156,27.990621938264155
1970,High Mountain,27.68333,87.78333,3119.0,3.7150684931506848,11.942465753424658,7.828767123287672
1970,High Mountain,27.81667,86.71667,3450.0,-1.7365714623407833,11.514604684018265,4.88901661083874
1970,High Mountain,27.81667,86.71667,3700.0,-1.1430644779894938,9.915636861578605,4.3862861917945555
1970,High Mountain,27.83333,86.76667,3857.0,-0.567945205479452,10.014783220091324,4.723419007305936
1970,High Mountain,27.961111,86.808889,5200.0,-9.875117761018986,6.455216737899542,-1.7099505115597213
1970,Hill,26.98321944,87.34595556,1192.0,15.158935522010506,26.217636861578605,20.688286191794553
1970,Hill,27.046316,87.292473,1720.0,11.726935522010505,22.785636861578602,17.256286191794555
1970,Hill,27.12304,87.53619,1525.0,12.994435522010505,24.053136861578604,18.523786191794553
1970,Hill,27.14367389,87.765595,1157.0,15.386435522010505,26.445136861578604,20.915786191794552
1970,Hill,27.21252194,86.79188583,1612.0,12.428935522010505,23.4876368615786,17.958286191794556
1970,Hill,27.29209694,87.31696583,1277.0,14.606435522010505,25.665136861578603,20.135786191794555
1970,Hill,27.30812083,86.504225,1731.0,11.961917808219178,21.33778153059361,16.649849669406393
1970,Hill,27.35861111,87.67,1744.0,11.829119112617159,20.867542947031964,16.34833102982456
1970,Hill,27.39106194,87.20438389,1064.0,15.990935522010504,27.049636861578605,21.520286191794558
1970,Hill,27.39470278,86.06123333,497.0,19.676435522010507,30.7351368615786,25.20578619179455
