,Date,Station,Lat,Long,Elev,Max T,Min T
518037,1972-12-04,1201,27.81667,86.71667,3450,11.8,-7.8
518038,1972-12-05,1201,27.81667,86.71667,3450,10.5,-6.8
518039,1972-12-06,1201,27.81667,86.71667,3450,9.5,-8.5
518040,1972-12-07,1201,27.81667,86.71667,3450,9.5,-3.5
518041,1972-12-08,1201,27.81667,86.71667,3450,10.5,-8.4
518042,1972-12-09,1201,27.81667,86.71667,3450,10.0,-8.5
518043,1972-12-10,1201,27.81667,86.71667,3450,10.5,-7.8
518044,1972-12-11,1201,27.81667,86.71667,3450,9.5,-8.5
518045,1972-12-12,1201,27.81667,86.71667,3450,10.2,-7.8
518046,1972-12-13,1201,27.81667,86.71667,3450,9.5,-8.5
518047,1972-12-14,1201,27.81667,86.71667,3450,10.5,-7.8
518048,1972-12-15,1201,27.81667,86.71667,3450,10.2,-8.5
518049,1972-12-16,1201,27.81667,86.71667,3450,9.5,-8.5
518050,1972-12-17,1201,27.81667,86.71667,3450,9.6,-7.8
518051,1972-12-18,1201,27.81667,86.71667,3450,10.4,-7.6
518052,1972-12-19,1201,27.81667,86.71667,3450,10.6,-7.6
518053,1972-12-20,1201,27.81667,86.71667,3450,8.6,-7.8
518054,1972-12-21,1201,27.81667,86.71667,3450,10.8,-7.4
518055,1972-12-22,1201,27.81667,86.71667,3450,9.5,-7.5
518056,1972-12-23,1201,27.81667,86.71667,3450,9.0,-6.5
518057,1972-12-24,1201,27.81667,86.71667,3450,8.5,-5.5
518058,1972-12-25,1201,27.81667,86.71667,3450,9.0,-7.0
518059,1972-12-26,1201,27.81667,86.71667,3450,10.4,-7.5
518060,1972-12-27,1201,27.81667,86.71667,3450,10.0,-5.6
518061,1972-12-28,1201,27.81667,86.71667,3450,12.0,-5.4
518062,1972-12-29,1201,27.81667,86.71667,3450,11.5,-5.0
518063,1972-12-30,1201,27.81667,86.71667,3450,10.4,-4.5
518064,1972-12-31,1201,27.81667,86.71667,3450,10.5,-7.0
518065,1973-01-01,1201,27.81667,86.71667,3450,8.6,-7.2
518066,1973-01-02,1201,27.81667,86.71667,3450,10.4,-5.6
518067,1973-01-03,1201,27.81667,86.71667,3450,10.5,-4.6
518068,1973-01-04,1201,27.81667,86.71667,3450,9.8,-7.0
518069,1973-01-05,1201,27.81667,86.71667,3450,9.6,-6.4
518070,1973-01-06,1201,27.81667,86.71667,3450,10.4,-7.0
518071,1973-01-07,1201,27.81667,86.71667,3450,10.4,-6.0
518072,1973-01-08,1201,27.81667,86.71667,3450,10.0,-7.0
518073,1973-01-09,1201,27.81667,86.71667,3450,10.4,-4.6
518074,1973-01-10,1201,27.81667,86.71667,3450,10.4,-7.0
518075,1973-01-11,1201,27.81667,86.71667,3450,10.0,-6.5
518076,1973-01-12,1201,27.81667,86.71667,3450,8.2,-7.0
518077,1973-01-13,1201,27.81667,86.71667,3450,8.5,-6.4
518078,1973-01-17,1201,27.81667,86.71667,3450,11.0,-9.0
518079,1973-01-18,1201,27.81667,86.71667,3450,8.6,-9.0
518080,1973-01-19,1201,27.81667,86.71667,3450,10.6,-9.4
518081,1973-01-20,1201,27.81667,86.71667,3450,10.5,-8.2
518082,1973-01-21,1201,27.81667,86.71667,3450,11.4,-7.0
518083,1973-01-22,1201,27.81667,86.71667,3450,8.6,-7.6
518084,1973-01-23,1201,27.81667,86.71667,3450,10.6,-7.2
518085,1973-01-24,1201,27.81667,86.71667,3450,10.5,-7.6
518086,1973-01-25,1201,27.81667,86.71667,3450,9.6,-7.2
518087,1973-01-26,1201,27.81667,86.71667,3450,9.0,-8.0
518088,1973-01-29,1201,27.81667,86.71667,3450,8.4,-10.0
518089,1973-01-30,1201,27.81667,86.71667,3450,10.0,-8.0
518090,1973-01-31,1201,27.81667,86.71667,3450,9.5,-9.6
518091,1973-02-01,1201,27.81667,86.71667,3450,10.0,-10.0
518092,1973-02-02,1201,27.81667,86.71667,3450,9.4,-9.4
518093,1973-02-03,1201,27.81667,86.71667,3450,10.0,-7.0
518094,1973-02-04,1201,27.81667,86.71667,3450,9.8,-7.2
518095,1973-02-05,1201,27.81667,86.71667,3450,9.4,-8.0
518096,1973-02-06,1201,27.81667,86.71667,3450,8.6,-8.0
518097,1973-02-07,1201,27.81667,86.71667,3450,7.4,-6.4
518098,1973-02-08,1201,27.81667,86.71667,3450,10.0,-5.0
518099,1973-02-09,1201,27.81667,86.71667,3450,9.2,-8.4
518100,1973-02-10,1201,27.81667,86.71667,3450,9.5,-7.0
518101,1973-02-11,1201,27.81667,86.71667,3450,9.0,-6.6
518102,1973-02-12,1201,27.81667,86.71667,3450,8.6,-6.8
518103,1973-02-13,1201,27.81667,86.71667,3450,9.0,-6.4
518104,1973-02-14,1201,27.81667,86.71667,3450,8.5,-7.0
518105,1973-02-15,1201,27.81667,86.71667,3450,8.5,-4.0
518106,1973-02-16,1201,27.81667,86.71667,3450,9.6,-6.0
518107,1973-02-17,1201,27.81667,86.71667,3450,8.0,-7.0
518108,1973-02-18,1201,27.81667,86.71667,3450,8.2,-6.4
518109,1973-02-19,1201,27.81667,86.71667,3450,9.0,-7.0
518110,1973-02-20,1201,27.81667,86.71667,3450,8.6,-7.2
518111,1973-02-21,1201,27.81667,86.71667,3450,8.5,-6.4
518112,1973-02-22,1201,27.81667,86.71667,3450,9.0,-6.0
518113,1973-02-23,1201,27.81667,86.71667,3450,8.8,-5.4
518114,1973-02-24,1201,27.81667,86.71667,3450,8.7,-5.6
518115,1973-02-25,1201,27.81667,86.71667,3450,9.6,-7.6
518116,1973-02-26,1201,27.81667,86.71667,3450,8.9,-6.4
518117,1973-02-27,1201,27.81667,86.71667,3450,9.8,-8.2
518118,1973-02-28,1201,27.81667,86.71667,3450,9.0,-7.4
518119,1973-03-01,1201,27.81667,86.71667,3450,8.7,-6.4
518120,1973-03-02,1201,27.81667,86.71667,3450,8.8,-7.0
518121,1973-03-03,1201,27.81667,86.71667,3450,9.5,-7.2
518122,1973-03-04,1201,27.81667,86.71667,3450,9.0,-7.4
518123,1973-03-05,1201,27.81667,86.71667,3450,9.4,-6.4
518124,1973-03-06,1201,27.81667,86.71667,3450,9.5,-7.2
518125,1973-03-07,1201,27.81667,86.71667,3450,8.6,-7.6
518126,1973-03-08,1201,27.81667,86.71667,3450,10.2,-6.4
518127,1973-03-09,1201,27.81667,86.71667,3450,9.4,-7.6
518128,1973-03-10,1201,27.81667,86.71667,3450,8.9,-6.8
518129,1973-03-11,1201,27.81667,86.71667,3450,8.6,-7.4
518130,1973-03-12,1201,27.81667,86.71667,3450,9.4,-7.0
518131,1973-03-13,1201,27.81667,86.71667,3450,8.5,-7.2
518132,1973-03-14,1201,27.81667,86.71667,3450,9.0,-6.8
518133,1973-03-15,1201,27.81667,86.71667,3450,10.0,-7.5
518134,1973-03-16,1201,27.81667,86.71667,3450,11.6,-5.4
518135,1973-03-17,1201,27.81667,86.71667,3450,10.2,-4.2
518136,1973-03-18,1201,27.81667,86.71667,3450,10.4,-3.8
518137,1973-03-19,1201,27.81667,86.71667,3450,9.0,-6.4
518138,1973-03-20,1201,27.81667,86.71667,3450,9.4,-3.0
518139,1973-03-21,1201,27.81667,86.71667,3450,8.4,-3.5
518140,1973-03-22,1201,27.81667,86.71667,3450,9.4,-4.5
518141,1973-03-25,1201,27.81667,86.71667,3450,9.4,-4.0
518142,1973-03-26,1201,27.81667,86.71667,3450,10.4,-3.5
518143,1973-03-27,1201,27.81667,86.71667,3450,9.4,-6.0
518144,1973-03-28,1201,27.81667,86.71667,3450,10.4,-4.2
518145,1973-03-29,1201,27.81667,86.71667,3450,10.5,-2.4
518146,1973-03-30,1201,27.81667,86.71667,3450,12.4,-3.6
518147,1973-03-31,1201,27.81667,86.71667,3450,15.2,1.6
518148,1973-04-01,1201,27.81667,86.71667,3450,13.8,2.4
518149,1973-04-02,1201,27.81667,86.71667,3450,14.0,2.0
518150,1973-04-03,1201,27.81667,86.71667,3450,15.0,3.4
518151,1973-04-04,1201,27.81667,86.71667,3450,13.2,3.5
518152,1973-04-05,1201,27.81667,86.71667,3450,15.2,2.4
518153,1973-04-06,1201,27.81667,86.71667,3450,14.2,2.4
518154,1973-04-07,1201,27.81667,86.71667,3450,15.2,2.0
518155,1973-04-08,1201,27.81667,86.71667,3450,13.0,2.5
518156,1973-04-09,1201,27.81667,86.71667,3450,13.5,3.0
518157,1973-04-10,1201,27.81667,86.71667,3450,14.8,2.4
518158,1973-04-11,1201,27.81667,86.71667,3450,12.4,2.0
518159,1973-04-12,1201,27.81667,86.71667,3450,13.4,2.6
518160,1973-04-13,1201,27.81667,86.71667,3450,16.8,2.5
518161,1973-04-14,1201,27.81667,86.71667,3450,16.0,3.5
518162,1973-04-15,1201,27.81667,86.71667,3450,17.8,4.0
518163,1973-04-16,1201,27.81667,86.71667,3450,14.8,2.5
518164,1973-04-17,1201,27.81667,86.71667,3450,14.0,2.8
518165,1973-04-18,1201,27.81667,86.71667,3450,14.4,2.8
518166,1973-04-19,1201,27.81667,86.71667,3450,14.8,2.0
518167,1973-04-20,1201,27.81667,86.71667,3450,12.8,2.6
518168,1973-04-21,1201,27.81667,86.71667,3450,14.6,3.6
518169,1973-04-22,1201,27.81667,86.71667,3450,14.0,3.5
518170,1973-04-23,1201,27.81667,86.71667,3450,14.4,3.2
518171,1973-04-24,1201,27.81667,86.71667,3450,14.8,2.8
518172,1973-04-25,1201,27.81667,86.71667,3450,14.4,3.4
518173,1973-04-26,1201,27.81667,86.71667,3450,14.8,3.5
518174,1973-04-27,1201,27.81667,86.71667,3450,16.4,3.4
518175,1973-04-28,1201,27.81667,86.71667,3450,16.2,4.0
518176,1973-04-29,1201,27.81667,86.71667,3450,15.8,3.4
518177,1973-04-30,1201,27.81667,86.71667,3450,14.8,3.4
518178,1973-05-01,1201,27.81667,86.71667,3450,16.8,4.2
518179,1973-05-02,1201,27.81667,86.71667,3450,14.8,4.5
518180,1973-05-03,1201,27.81667,86.71667,3450,16.4,3.8
518181,1973-05-04,1201,27.81667,86.71667,3450,14.8,4.0
518182,1973-05-05,1201,27.81667,86.71667,3450,16.0,3.6
518183,1973-05-06,1201,27.81667,86.71667,3450,15.9,4.0
518184,1973-05-07,1201,27.81667,86.71667,3450,16.4,4.5
518185,1973-05-08,1201,27.81667,86.71667,3450,16.8,4.6
518186,1973-05-09,1201,27.81667,86.71667,3450,17.0,5.4
518187,1973-05-10,1201,27.81667,86.71667,3450,16.8,5.2
518188,1973-05-11,1201,27.81667,86.71667,3450,17.4,5.0
518189,1973-05-12,1201,27.81667,86.71667,3450,14.4,4.0
518190,1973-05-13,1201,27.81667,86.71667,3450,13.8,2.8
518191,1973-05-14,1201,27.81667,86.71667,3450,14.6,3.6
518192,1973-05-15,1201,27.81667,86.71667,3450,15.4,2.0
518193,1973-05-16,1201,27.81667,86.71667,3450,15.4,3.8
518194,1973-05-17,1201,27.81667,86.71667,3450,16.2,2.9
518195,1973-05-18,1201,27.81667,86.71667,3450,14.4,3.4
518196,1973-05-19,1201,27.81667,86.71667,3450,12.4,2.6
518197,1973-05-20,1201,27.81667,86.71667,3450,14.2,2.0
518198,1973-05-21,1201,27.81667,86.71667,3450,12.8,2.8
518199,1973-05-22,1201,27.81667,86.71667,3450,12.4,3.0
518200,1973-05-23,1201,27.81667,86.71667,3450,11.8,2.8
518201,1973-05-24,1201,27.81667,86.71667,3450,14.4,3.0
518202,1973-05-25,1201,27.81667,86.71667,3450,14.8,5.8
518203,1973-05-26,1201,27.81667,86.71667,3450,14.0,5.8
518204,1973-05-27,1201,27.81667,86.71667,3450,15.6,5.8
518205,1973-05-28,1201,27.81667,86.71667,3450,14.8,4.8
518206,1973-05-29,1201,27.81667,86.71667,3450,15.4,5.0
518207,1973-05-30,1201,27.81667,86.71667,3450,14.8,5.2
518208,1973-05-31,1201,27.81667,86.71667,3450,14.6,4.6
518209,1973-06-01,1201,27.81667,86.71667,3450,14.8,5.0
518210,1973-06-02,1201,27.81667,86.71667,3450,15.0,4.8
518211,1973-06-03,1201,27.81667,86.71667,3450,16.8,5.2
518212,1973-06-04,1201,27.81667,86.71667,3450,15.4,5.6
518213,1973-06-05,1201,27.81667,86.71667,3450,15.4,6.0
518214,1973-06-06,1201,27.81667,86.71667,3450,15.8,5.8
518215,1973-06-07,1201,27.81667,86.71667,3450,15.6,6.2
518216,1973-06-08,1201,27.81667,86.71667,3450,15.4,6.4
518217,1973-06-09,1201,27.81667,86.71667,3450,15.8,6.8
518218,1973-06-10,1201,27.81667,86.71667,3450,16.4,7.2
518219,1973-06-11,1201,27.81667,86.71667,3450,15.8,7.6
518220,1973-06-12,1201,27.81667,86.71667,3450,16.0,7.5
518221,1973-06-13,1201,27.81667,86.71667,3450,16.8,6.8
518222,1973-06-14,1201,27.81667,86.71667,3450,16.8,7.6
518223,1973-06-15,1201,27.81667,86.71667,3450,17.2,6.4
518224,1973-06-16,1201,27.81667,86.71667,3450,16.8,7.4
518225,1973-06-17,1201,27.81667,86.71667,3450,16.6,7.4
518226,1973-06-18,1201,27.81667,86.71667,3450,16.8,7.8
518227,1973-06-19,1201,27.81667,86.71667,3450,15.8,7.4
518228,1973-06-20,1201,27.81667,86.71667,3450,19.4,7.6
518229,1973-06-21,1201,27.81667,86.71667,3450,14.6,7.4
518230,1973-06-22,1201,27.81667,86.71667,3450,14.6,7.4
518231,1973-06-23,1201,27.81667,86.71667,3450,15.8,6.8
518232,1973-06-24,1201,27.81667,86.71667,3450,15.8,7.6
518233,1973-06-25,1201,27.81667,86.71667,3450,16.0,7.8
518234,1973-06-26,1201,27.81667,86.71667,3450,14.8,7.9
518235,1973-06-27,1201,27.81667,86.71667,3450,15.6,7.4
518236,1973-06-28,1201,27.81667,86.71667,3450,16.0,7.8
518237,1973-06-29,1201,27.81667,86.71667,3450,16.6,7.4
518238,1973-06-30,1201,27.81667,86.71667,3450,16.4,7.8
518239,1973-07-01,1201,27.81667,86.71667,3450,14.8,7.8
518240,1973-07-02,1201,27.81667,86.71667,3450,17.4,7.8
518241,1973-07-03,1201,27.81667,86.71667,3450,16.8,6.8
518242,1973-07-04,1201,27.81667,86.71667,3450,16.8,8.4
518243,1973-07-05,1201,27.81667,86.71667,3450,16.8,7.4
518244,1973-07-06,1201,27.81667,86.71667,3450,16.4,7.0
518245,1973-07-07,1201,27.81667,86.71667,3450,17.8,7.6
518246,1973-07-08,1201,27.81667,86.71667,3450,16.8,7.8
518247,1973-07-09,1201,27.81667,86.71667,3450,16.9,7.9
518248,1973-07-10,1201,27.81667,86.71667,3450,16.8,7.9
518249,1973-07-11,1201,27.81667,86.71667,3450,17.8,8.4
518250,1973-07-12,1201,27.81667,86.71667,3450,15.8,8.4
518251,1973-07-13,1201,27.81667,86.71667,3450,16.4,8.4
518252,1973-07-14,1201,27.81667,86.71667,3450,16.0,8.2
518253,1973-07-15,1201,27.81667,86.71667,3450,16.8,8.2
518254,1973-07-16,1201,27.81667,86.71667,3450,15.8,8.7
518255,1973-07-17,1201,27.81667,86.71667,3450,17.6,7.8
518256,1973-07-18,1201,27.81667,86.71667,3450,18.4,7.6
518257,1973-07-19,1201,27.81667,86.71667,3450,18.0,6.8
518258,1973-07-20,1201,27.81667,86.71667,3450,16.0,7.8
518259,1973-07-21,1201,27.81667,86.71667,3450,17.0,7.0
518260,1973-07-22,1201,27.81667,86.71667,3450,16.8,7.8
518261,1973-07-23,1201,27.81667,86.71667,3450,14.0,8.0
518262,1973-07-24,1201,27.81667,86.71667,3450,14.5,7.8
518263,1973-07-25,1201,27.81667,86.71667,3450,16.0,6.5
518264,1973-07-26,1201,27.81667,86.71667,3450,13.8,7.8
518265,1973-07-27,1201,27.81667,86.71667,3450,14.8,7.0
518266,1973-07-28,1201,27.81667,86.71667,3450,14.0,8.4
518267,1973-07-29,1201,27.81667,86.71667,3450,14.0,8.0
518268,1973-07-30,1201,27.81667,86.71667,3450,14.8,7.8
518269,1973-07-31,1201,27.81667,86.71667,3450,14.0,8.6
518270,1973-08-01,1201,27.81667,86.71667,3450,15.4,8.0
518271,1973-08-02,1201,27.81667,86.71667,3450,16.4,7.8
518272,1973-08-03,1201,27.81667,86.71667,3450,16.0,7.6
518273,1973-08-04,1201,27.81667,86.71667,3450,16.0,7.8
518274,1973-08-05,1201,27.81667,86.71667,3450,16.4,7.6
518275,1973-08-06,1201,27.81667,86.71667,3450,16.8,7.6
518276,1973-08-07,1201,27.81667,86.71667,3450,15.8,7.8
518277,1973-08-08,1201,27.81667,86.71667,3450,16.0,7.8
518278,1973-08-09,1201,27.81667,86.71667,3450,15.8,7.4
518279,1973-08-10,1201,27.81667,86.71667,3450,16.0,7.8
518280,1973-08-11,1201,27.81667,86.71667,3450,15.8,7.0
518281,1973-08-12,1201,27.81667,86.71667,3450,16.8,6.8
518282,1973-08-13,1201,27.81667,86.71667,3450,16.5,7.8
518283,1973-08-14,1201,27.81667,86.71667,3450,16.5,7.4
518284,1973-08-15,1201,27.81667,86.71667,3450,16.8,7.6
518285,1973-08-16,1201,27.81667,86.71667,3450,17.0,7.8
518286,1973-08-17,1201,27.81667,86.71667,3450,16.4,7.8
518287,1973-08-18,1201,27.81667,86.71667,3450,16.2,7.6
518288,1973-08-19,1201,27.81667,86.71667,3450,17.4,8.0
518289,1973-08-20,1201,27.81667,86.71667,3450,18.0,8.8
518290,1973-08-21,1201,27.81667,86.71667,3450,18.6,8.6
518291,1973-08-22,1201,27.81667,86.71667,3450,17.8,8.9
518292,1973-08-23,1201,27.81667,86.71667,3450,18.4,7.8
518293,1973-08-24,1201,27.81667,86.71667,3450,17.8,8.6
518294,1973-08-25,1201,27.81667,86.71667,3450,16.2,8.7
518295,1973-08-26,1201,27.81667,86.71667,3450,18.2,8.6
518296,1973-08-27,1201,27.81667,86.71667,3450,18.6,8.6
518297,1973-08-28,1201,27.81667,86.71667,3450,16.8,7.8
518298,1973-08-29,1201,27.81667,86.71667,3450,16.5,7.8
518299,1973-08-30,1201,27.81667,86.71667,3450,16.6,8.2
518300,1973-08-31,1201,27.81667,86.71667,3450,16.8,7.8
518301,1973-09-01,1201,27.81667,86.71667,3450,16.6,8.6
518302,1973-09-02,1201,27.81667,86.71667,3450,15.8,7.8
518303,1973-09-03,1201,27.81667,86.71667,3450,15.8,7.6
518304,1973-09-04,1201,27.81667,86.71667,3450,16.4,8.5
518305,1973-09-05,1201,27.81667,86.71667,3450,16.6,8.7
518306,1973-09-06,1201,27.81667,86.71667,3450,16.4,8.4
518307,1973-09-07,1201,27.81667,86.71667,3450,16.4,8.6
518308,1973-09-08,1201,27.81667,86.71667,3450,16.4,7.8
518309,1973-09-09,1201,27.81667,86.71667,3450,16.5,8.6
518310,1973-09-10,1201,27.81667,86.71667,3450,16.0,8.6
518311,1973-09-11,1201,27.81667,86.71667,3450,16.5,8.7
518312,1973-09-12,1201,27.81667,86.71667,3450,15.8,8.6
518313,1973-09-13,1201,27.81667,86.71667,3450,16.8,8.7
518314,1973-09-14,1201,27.81667,86.71667,3450,15.8,8.8
518315,1973-09-15,1201,27.81667,86.71667,3450,16.4,8.6
518316,1973-09-16,1201,27.81667,86.71667,3450,18.8,8.8
518317,1973-09-17,1201,27.81667,86.71667,3450,18.4,8.6
518318,1973-09-18,1201,27.81667,86.71667,3450,19.2,8.7
518319,1973-09-19,1201,27.81667,86.71667,3450,17.8,8.8
518320,1973-09-20,1201,27.81667,86.71667,3450,16.8,7.8
518321,1973-09-21,1201,27.81667,86.71667,3450,16.4,8.4
518322,1973-09-22,1201,27.81667,86.71667,3450,15.8,7.6
518323,1973-09-23,1201,27.81667,86.71667,3450,16.2,8.2
518324,1973-09-24,1201,27.81667,86.71667,3450,12.8,7.4
518325,1973-09-25,1201,27.81667,86.71667,3450,11.8,6.4
518326,1973-09-26,1201,27.81667,86.71667,3450,14.0,5.0
518327,1973-09-27,1201,27.81667,86.71667,3450,14.8,5.8
518328,1973-09-28,1201,27.81667,86.71667,3450,14.8,6.5
518329,1973-09-29,1201,27.81667,86.71667,3450,15.4,6.8
518330,1973-09-30,1201,27.81667,86.71667,3450,14.4,7.6
518331,1973-10-01,1201,27.81667,86.71667,3450,12.0,7.6
518332,1973-10-02,1201,27.81667,86.71667,3450,11.8,6.4
518333,1973-10-03,1201,27.81667,86.71667,3450,12.0,5.4
518334,1973-10-04,1201,27.81667,86.71667,3450,13.8,5.0
518335,1973-10-05,1201,27.81667,86.71667,3450,14.0,7.4
518336,1973-10-06,1201,27.81667,86.71667,3450,14.2,6.8
518337,1973-10-07,1201,27.81667,86.71667,3450,14.2,6.8
518338,1973-10-08,1201,27.81667,86.71667,3450,12.8,5.2
518339,1973-10-09,1201,27.81667,86.71667,3450,11.0,5.6
518340,1973-10-10,1201,27.81667,86.71667,3450,10.8,4.2
518341,1973-10-11,1201,27.81667,86.71667,3450,11.0,4.6
518342,1973-10-12,1201,27.81667,86.71667,3450,9.8,3.4
518343,1973-10-13,1201,27.81667,86.71667,3450,11.5,1.8
518344,1973-10-14,1201,27.81667,86.71667,3450,12.0,4.8
518345,1973-10-15,1201,27.81667,86.71667,3450,14.8,2.8
518346,1973-10-16,1201,27.81667,86.71667,3450,13.8,1.5
518347,1973-10-17,1201,27.81667,86.71667,3450,14.0,1.4
518348,1973-10-18,1201,27.81667,86.71667,3450,12.4,1.5
518349,1973-10-19,1201,27.81667,86.71667,3450,11.4,1.0
518350,1973-10-20,1201,27.81667,86.71667,3450,10.5,1.0
518351,1973-10-21,1201,27.81667,86.71667,3450,10.5,1.0
518352,1973-10-22,1201,27.81667,86.71667,3450,11.8,1.0
518353,1973-10-23,1201,27.81667,86.71667,3450,10.8,1.0
518354,1973-10-24,1201,27.81667,86.71667,3450,10.8,-1.5
518355,1973-10-25,1201,27.81667,86.71667,3450,11.8,-1.0
518356,1973-10-26,1201,27.81667,86.71667,3450,10.6,1.4
518357,1973-10-27,1201,27.81667,86.71667,3450,10.8,1.2
518358,1973-10-28,1201,27.81667,86.71667,3450,14.8,1.0
518359,1973-10-29,1201,27.81667,86.71667,3450,10.5,-3.0
518360,1973-10-30,1201,27.81667,86.71667,3450,10.6,-1.5
518361,1973-10-31,1201,27.81667,86.71667,3450,11.8,-1.2
518362,1973-11-01,1201,27.81667,86.71667,3450,9.4,-1.5
518363,1973-11-02,1201,27.81667,86.71667,3450,6.8,-1.2
518364,1973-11-03,1201,27.81667,86.71667,3450,5.9,-3.0
518365,1973-11-04,1201,27.81667,86.71667,3450,6.0,-4.4
518366,1973-11-05,1201,27.81667,86.71667,3450,8.4,-6.0
518367,1973-11-06,1201,27.81667,86.71667,3450,9.2,-2.8
518368,1973-11-07,1201,27.81667,86.71667,3450,10.5,-1.8
518369,1973-11-08,1201,27.81667,86.71667,3450,11.4,-1.0
518370,1973-11-09,1201,27.81667,86.71667,3450,13.8,-2.0
518371,1973-11-10,1201,27.81667,86.71667,3450,12.8,-2.4
518372,1973-11-11,1201,27.81667,86.71667,3450,12.8,-3.0
518373,1973-11-12,1201,27.81667,86.71667,3450,10.8,-3.2
518374,1973-11-13,1201,27.81667,86.71667,3450,11.0,-3.0
518375,1973-11-14,1201,27.81667,86.71667,3450,9.8,-3.4
518376,1973-11-15,1201,27.81667,86.71667,3450,10.4,-3.8
518377,1973-11-16,1201,27.81667,86.71667,3450,10.0,-2.0
518378,1973-11-17,1201,27.81667,86.71667,3450,10.8,-3.0
518379,1973-11-18,1201,27.81667,86.71667,3450,12.0,-3.0
518380,1973-11-19,1201,27.81667,86.71667,3450,12.2,-2.8
518381,1973-11-20,1201,27.81667,86.71667,3450,13.0,-3.0
518382,1973-11-21,1201,27.81667,86.71667,3450,12.0,-3.5
518383,1973-11-22,1201,27.81667,86.71667,3450,10.0,-1.8
518384,1973-11-23,1201,27.81667,86.71667,3450,10.4,-3.0
518385,1973-11-24,1201,27.81667,86.71667,3450,10.0,-5.0
518386,1973-11-25,1201,27.81667,86.71667,3450,11.0,-5.2
518387,1973-11-26,1201,27.81667,86.71667,3450,11.5,-5.0
518388,1973-11-27,1201,27.81667,86.71667,3450,10.6,-2.8
518389,1973-11-28,1201,27.81667,86.71667,3450,11.0,-4.0
518390,1973-11-29,1201,27.81667,86.71667,3450,10.4,-4.0
518391,1973-11-30,1201,27.81667,86.71667,3450,9.8,-5.0
518392,1973-12-01,1201,27.81667,86.71667,3450,10.8,-4.2
518393,1973-12-02,1201,27.81667,86.71667,3450,10.4,-5.0
518394,1973-12-03,1201,27.81667,86.71667,3450,10.4,-4.2
518395,1973-12-04,1201,27.81667,86.71667,3450,9.0,-6.0
518396,1973-12-05,1201,27.81667,86.71667,3450,10.0,-6.4
518397,1973-12-06,1201,27.81667,86.71667,3450,9.0,-4.6
518398,1973-12-07,1201,27.81667,86.71667,3450,10.0,-5.0
518399,1973-12-08,1201,27.81667,86.71667,3450,11.6,-5.4
518400,1973-12-09,1201,27.81667,86.71667,3450,10.8,-4.6
518401,1973-12-10,1201,27.81667,86.71667,3450,10.4,-5.0
518402,1973-12-11,1201,27.81667,86.71667,3450,9.8,-5.1
518403,1973-12-12,1201,27.81667,86.71667,3450,9.9,-5.0
518404,1973-12-13,1201,27.81667,86.71667,3450,10.8,-5.0
518405,1973-12-14,1201,27.81667,86.71667,3450,11.2,-5.4
518406,1973-12-15,1201,27.81667,86.71667,3450,11.4,-5.2
518407,1973-12-16,1201,27.81667,86.71667,3450,10.8,-5.1
518408,1973-12-17,1201,27.81667,86.71667,3450,11.5,-5.0
518409,1973-12-18,1201,27.81667,86.71667,3450,8.4,-4.0
518410,1973-12-19,1201,27.81667,86.71667,3450,6.8,-6.0
518411,1973-12-20,1201,27.81667,86.71667,3450,6.8,-6.6
518412,1973-12-21,1201,27.81667,86.71667,3450,6.8,-6.0
518413,1973-12-22,1201,27.81667,86.71667,3450,6.5,-7.0
518414,1973-12-23,1201,27.81667,86.71667,3450,5.8,-8.5
518415,1973-12-24,1201,27.81667,86.71667,3450,2.8,-9.2
518416,1973-12-25,1201,27.81667,86.71667,3450,4.8,-5.8
518417,1973-12-26,1201,27.81667,86.71667,3450,5.8,-8.8
518418,1973-12-27,1201,27.81667,86.71667,3450,6.8,-9.8
518419,1973-12-28,1201,27.81667,86.71667,3450,7.8,-9.4
518420,1973-12-29,1201,27.81667,86.71667,3450,7.8,-9.8
518421,1973-12-30,1201,27.81667,86.71667,3450,8.0,-9.6
518422,1973-12-31,1201,27.81667,86.71667,3450,7.8,-9.8
518423,1974-01-01,1201,27.81667,86.71667,3450,6.8,-7.4
518424,1974-01-02,1201,27.81667,86.71667,3450,4.8,-9.6
518425,1974-01-03,1201,27.81667,86.71667,3450,6.0,-6.8
518426,1974-01-04,1201,27.81667,86.71667,3450,9.5,-5.0
518427,1974-01-05,1201,27.81667,86.71667,3450,8.4,-4.0
518428,1974-01-06,1201,27.81667,86.71667,3450,8.4,-3.0
518429,1974-01-07,1201,27.81667,86.71667,3450,8.0,-3.8
518430,1974-01-08,1201,27.81667,86.71667,3450,8.6,-7.0
518431,1974-01-09,1201,27.81667,86.71667,3450,8.4,-8.0
518432,1974-01-10,1201,27.81667,86.71667,3450,6.8,-9.4
518433,1974-01-11,1201,27.81667,86.71667,3450,6.5,-8.6
518434,1974-01-12,1201,27.81667,86.71667,3450,6.8,-9.4
518435,1974-01-13,1201,27.81667,86.71667,3450,6.8,-9.8
518436,1974-01-14,1201,27.81667,86.71667,3450,6.8,-9.8
518437,1974-01-15,1201,27.81667,86.71667,3450,5.8,-13.0
518438,1974-01-16,1201,27.81667,86.71667,3450,5.0,-10.4
518439,1974-01-17,1201,27.81667,86.71667,3450,5.8,-11.4
518440,1974-01-18,1201,27.81667,86.71667,3450,4.8,-8.8
518441,1974-01-19,1201,27.81667,86.71667,3450,4.8,-10.0
